area_norm,area_px,best_conf,best_iou,h_norm,h_px,image,matched,size_bin,w_norm,w_px
0.028667420166,30059.968767983617,0.77595454454422,0.35950485632906987,0.175781,179.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0002.png,False,large(>=0.02),0.163086,167.000064
0.016723625,17535.991808,0.6050246953964233,0.49970083902321605,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0002.png,False,medium(0.005-0.02),0.125,128.0
0.016723625,17535.991808,0.5239677429199219,0.5550876680691305,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0002.png,True,medium(0.005-0.02),0.125,128.0
0.029540061096,30974.999103799295,0.7032493948936462,0.0,0.170898,174.999552,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0003.png,False,large(>=0.02),0.172852,177.000448
0.028667420166,30059.968767983617,0.7032493948936462,0.3881768862228057,0.175781,179.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0003.png,False,large(>=0.02),0.163086,167.000064
0.016723625,17535.991808,0.4486351013183594,0.49021600148254507,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0003.png,False,medium(0.005-0.02),0.125,128.0
0.016723625,17535.991808,0.49529996514320374,0.5231645848248502,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0003.png,True,medium(0.005-0.02),0.125,128.0
0.016854336852999998,17673.053119971326,0.4766583740711212,0.581565883329354,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0003.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.2825799286365509,0.5444059072025187,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0003.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.4344891905784607,0.5794100086833215,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.23203669488430023,0.5617244374469396,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.003544488688930869,0.6056705848614586,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.6732984781265259,0.0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,False,medium(0.005-0.02),0.125977,129.000448
0.006889291504000001,7223.945728098305,0.04086615890264511,0.5666005304743799,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,True,medium(0.005-0.02),0.083984,85.999616
0.006890328064,7225.032640036864,0.1790691316127777,0.6564040140439524,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,True,medium(0.005-0.02),0.083008,85.000192
0.0069713438720000005,7309.9838719262725,0.04889839142560959,0.6890125671181823,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,True,medium(0.005-0.02),0.083984,85.999616
0.016854336852999998,17673.053119971326,0.522258996963501,0.6084666212237514,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.005915094166994095,0.5894122035455583,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,True,medium(0.005-0.02),0.125977,129.000448
